기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
대원강업,N,2019,134229144765,425255144,27601087895,86437418605,,517899405432,314302452692,7639632840,2821973422,,652128550197,197016474210,89609002291,,45816489020,242832963230,,357950616501,,409295586967,652128550197,683068051884,636461938626,46606113258,34834913616,12147494622,175136706,2188948754,17984097902,7666103422,10317994480,12369470950,6816563887,-1672253822,-4773036108,371273957,53981187,425255144
KG이니시스,N,2015,112695528600,11524228847,1001664500,30455728747,,177847587801,1109965533,4817513398,,,290543116401,83916407781,3078306,,46231205837,130147613618,,130195546755,,160395502783,290543116401,306753676250,236696787388,70056888862,42398585188,27658303674,2525729698,2086482742,30650178591,5760247908,21553999331,22375121612,-69239579076,21444414008,16660080715,-31135084353,42659313200,11524228847
KG이니시스,N,2016,152104095806,35720630878,1510000,49451006627,,225043853087,4184987301,11013140178,14872836588,,377147948893,198493457142,4744912,,1251413190,199744870332,,130704198296,,177403078561,377147948893,338859888796,270219297135,68640591661,42354034047,26286557614,1246235900,2115003927,6479259356,1054697829,5424561527,2173259862,73054351430,-67998140149,19140190750,24196402031,11524228847,35720630878
KG이니시스,N,2017,213441738889,117396737005,130000,17657742629,,227969384656,3136320499,10462218389,16789148919,,441411123545,288844174221,35624402,,1459145638,290303319859,,85813201002,,151107803686,441411123545,443489750584,363156980091,80332770493,48308165322,32024605171,1227471713,1262278486,-42905892808,-4599729353,-38306163455,-34904621805,206382956295,-84407454762,-40290413070,81685088463,35720630878,117396737005
KG이니시스,N,2018,220945269563,114590194871,7648000,,,229813865670,2237350798,8960057545,16526716335,,450759135233,275377984968,,,323882163,275701867131,,110071856656,,175057268102,450759135233,483480980665,396348138401,87132842264,49085355472,38047486792,6561666618,330035593,39229306529,7792432448,31436874081,31028482195,15611487193,-2297035553,-16124222932,-2809771292,117396737005,114590194871
KG이니시스,N,2019,236447170776,143991107289,145929086,16950092064,,315468898160,5960117846,7371830914,16264283751,,551916068936,345557971539,127528640,,4557923749,350115895288,,145182589879,,201800173648,551916068936,481270151086,385477042698,95793108388,54680864594,41112243794,14004313756,460766662,53858401640,13256864938,40601536702,49464889974,110596339109,-64730762656,-16467486749,29398089704,114590194871,143991107289
신성통상,N,2015,393715049191,26135109889,220054024607,131244155923,,306760712796,147564281545,1297547753,18890899798,,700475761987,364021907835,93656183870,,89385941003,453407848838,,96722081528,,247067913149,700475761987,826345602322,526977698221,299367904101,258865003934,40502900167,1682825657,20499264655,16490082192,7430545634,9059536558,8449139380,17115253739,-33522098870,21852658252,5514821127,20620288762,26135109889
신성통상,N,2016,416880097551,14646766356,226032340853,164764692914,,314014230321,152336819722,996214388,14775613508,,730894327872,414633525750,86563165454,,57928700581,472562226331,,110492644607,,258332101541,730894327872,902348809816,578764257905,323584551911,283251385151,40333166760,1813642771,18880307047,17359177473,5419505027,11939672446,11264188392,-10322388095,-27125965142,26066040989,-11488343533,26135109889,14646766356
신성통상,N,2017,364960041873,20557162835,194158939179,134230649806,,292325153637,147533621412,785045324,14702434592,,657285195510,356380705828,73817378566,,47083179844,403463885672,,108464578759,,253821309838,657285195510,866552323732,581912992289,284639331443,265540851558,19098479885,1767787949,16080788564,-9058208746,-4663460129,-4394748617,-4510791703,65812327996,-17979632206,-41805781037,5910396479,14646766356,20557162835
신성통상,N,2018,388577304643,6867295303,219485629764,94179319862,,261133739866,142620071676,1032205823,14601855728,,649711044509,369945606912,351125719799,,49477276942,419422883854,,88257293296,,230288160655,649711044509,816673196900,528836663478,287836533422,262986365228,24850168194,1667946775,15816282767,11270869995,3737313887,7533556108,6809783759,4551374957,-17294660004,-778226058,-13521511105,20557162835,6867295303
신성통상,N,2019,421907146293,12264777140,254446639853,140742314024,,257221731188,142535846680,1132134435,14572397684,,679128877481,340203323459,306519391196,,105451452284,445654775743,,90729221908,,233474101738,679128877481,939797814690,595417076896,344380737794,297244771180,47135966614,1789489842,18778078396,14384147588,6675538940,7708608648,8819097062,9572694649,-16905508474,12786340067,5453526242,6867295303,12264777140
한국프랜지공업,N,2015,282338447042,424877591,104145193644,174512608352,,210643329644,146410502108,6208295390,,,492981776686,288712393605,179606065070,,12447536172,301159929777,,143344065409,,191821846909,492981776686,833341369713,795090859204,38250510509,33561607285,4688903224,2462177471,4190764682,7829161673,1002091151,6827070522,5577426691,49878675985,-24045536873,-25928275750,-95136638,520014229,424877591
한국프랜지공업,N,2016,261796701791,1686798086,104125433955,151829316769,,205699104753,141998103122,6129575600,,,467495806544,258323674724,162895185702,,10823133079,269146807803,,149812374821,,198348998741,467495806544,865513146697,830472418421,35040728276,31457933173,3582795103,3161990285,3300478016,6455210926,987901896,5467309030,6527151832,26478498556,-9106063563,-16110514498,1261920495,424877591,1686798086
한국프랜지공업,N,2017,228951767918,9588549904,96173903951,120475852588,,202834064895,139912076277,5869130000,,,431785832813,243020480259,147967349315,,9193992656,252214472915,,131391916698,,179571359898,431785832813,764872011871,750499508283,14372503588,31081646709,-16709143121,6015924629,2946993313,-15155270406,2948912517,-18104182923,-16877597843,27538522686,-10532255977,-8648938918,7901751818,1686798086,9588549904
한국프랜지공업,N,2018,248117490841,4267031374,98852868614,141540620060,,184630748931,130992800140,3150395020,,,432748239772,245545133189,176956938231,,8653608624,254198741813,,130380288359,,178549497959,432748239772,540075841809,511258584016,28817257793,28497256154,320001639,7534273141,3365948201,2378412067,1829905243,548506824,-1021861939,23191150684,-241126332,-28271542882,-5321518530,9588549904,4267031374
한국프랜지공업,N,2019,261533845527,23160885406,87101951441,149965464481,,171736074929,132007187345,3216595020,,,433269920456,228796847894,177004728090,,17245531664,246042379558,,139036840738,,187227540898,433269920456,610103376889,572677763310,37425613579,33923750805,3501862774,8904515611,2438570433,17396784310,4872356273,12524428037,8678042939,28273512819,11743089599,-21122748386,18893854032,4267031374,23160885406
신세계,N,2015,227356038361,5615889536,82335795002,102280265118,,5178264254435,2301079854935,36675321845,148143613317,,5405620292796,1267876880779,286898140970,,1293376237259,2561253118038,,1750196262485,,2844367174758,5405620292796,1486078871098,357307638387,1128771232711,944152835838,184618396873,59838575144,61819099511,520091670353,124772192181,395319478172,100644206931,200952583161,17865358916,-240895783626,-22077841549,27693731085,5615889536
신세계,N,2016,419334189234,6943130124,77588048273,174580801295,,5452502874680,2467926360355,38198288900,162838946775,,5871837063914,1596736543321,303152201016,,1287003601833,2883740145154,,1884183767339,,2988096918760,5871837063914,1643709943259,383767813072,1259942130187,1062115033157,197827097030,47913171214,44677924060,205564018769,46524175257,159039843512,165005130252,246491919482,-352498580717,107333901823,1327240588,5615889536,6943130124
신세계,N,2017,612468249876,111149343267,68661289921,210049102736,,5459433292614,2417363571178,41167726417,161811674488,,6071901542490,2029087841646,305817593887,,903975751645,2933063593291,,1993221096611,,3138837949199,6071901542490,1665520575699,351046324832,1314474250867,1094665119642,219809131225,33523173164,86061174903,187433924452,45331984243,142101940209,171885676689,309703155351,-166096619668,-39400322540,104206213143,6943130124,111149343267
신세계,N,2018,485187604970,214780810510,59521319825,179678129576,,5604513757752,2314150417290,27657444793,160784402201,,6089701362722,1449203814971,335130419489,,1500299131269,2949502946240,,2137582842060,,3140198416482,6089701362722,1739326807289,345363832134,1393962975155,1151703485347,242259489808,43734776248,47341627212,244753115853,57998256753,186754859100,28307710451,366246170274,-319847328148,57232625117,103631467243,111149343267,214780810510
신세계,N,2019,401089345341,70713903463,61359126632,239879305302,,6864814565186,1959426064921,25840748500,149943290984,,7265903910527,1433868253061,337431686709,,2060833946884,3494702199945,,2792045874138,,3771201710582,7265903910527,1557606954646,284751904892,1272855049754,1050759269800,222095779954,56032065093,73148602901,945562075852,239605970853,705956104999,675158982482,308597072084,-178546924955,-274117054176,-144066907047,214780810510,70713903463
삼성엔지니어링,N,2015,2953318565740,453900418494,,677426183622,,1663171658933,648478744632,48506503048,,,4616490224673,2934838600778,1276963093586,,2112836306029,5047674906807,,-476795929854,,-431184682134,4616490224673,4922722352580,5735478058512,-812755705932,324210726018,-1136966431950,42933003950,48808386372,-1519052215557,-169821267987,-1349230947570,-1273566806249,-683688505604,-73336959187,941908268800,202515420909,251384997585,453900418494
삼성엔지니어링,N,2016,2870140125113,506654067556,,889795357666,,1767266738310,628502490059,94182806489,,,4637406863423,2778593148311,990777193672,,943092781884,3721685930195,,-410454671744,,915720933228,4637406863423,5601616928417,5083560482131,518056446286,385253642227,132802804059,45821599354,40781102423,15560063023,17626006220,-2065943197,1392067176,176960201938,-727528998841,597111214186,52753649062,453900418494,506654067556
삼성엔지니어링,N,2017,2516639541324,354998248886,,1174277874006,,1690070977086,408065320786,69667771799,193261901258,,4206710518410,2431718447561,358233363672,,950335080580,3382053528141,,-76162528404,,824656990269,4206710518410,4503784057985,4308151108330,195632949655,296654379959,-101021430304,50724176277,78302852135,-52429693340,26010136763,-78439830103,-91063942959,-220718161080,-322914357590,391976700000,-151655818670,506654067556,354998248886
삼성엔지니어링,N,2018,2419904160036,136607181524,,1341954447512,,1583718804107,388163887918,53505730348,190497924856,,4003622964143,2853658708338,449637963570,,323855680136,3177514388474,,-42042261029,,826108575669,4003622964143,4277761985765,3952792354856,324969630909,319723065477,5246565432,27506800865,60775126099,85521798474,50687514359,34834284115,3501320363,687636964796,-306635359868,-599392672290,-218391067362,354998248886,136607181524
삼성엔지니어링,N,2019,2128018490115,153683808797,,1177475355212,,1537641587973,386330263666,34346318265,187750887550,,3665660078088,2481894410819,439544062604,,248892353934,2730786764753,,82210601536,,934873313335,3665660078088,4771295437948,4236254944154,535040493794,341066208816,193974284978,33249009469,35310391146,181411515985,57115946577,124295569408,108764737666,610355583219,-231602981555,-361675974391,17076627273,136607181524,153683808797
만도,N,2015,859306289400,55181584214,134679476427,536766119003,,1896714353295,996063404169,135319457698,,,2756020642695,1149278596329,442587573755,,607018509194,1756297105523,,40559943306,,999723537172,2756020642695,3094153876827,2728253228186,365900648641,303111752411,62788896230,12125991047,37999441188,66462548314,20511054416,45951493898,6789452478,199639433608,-226813520276,31334027868,4159941200,51021643014,55181584214
만도,N,2016,889370159565,48136166707,146859028046,592174135838,,1921058515349,967914046993,177082446851,,,2810428674914,899120601040,455779960212,,895850550563,1794971151603,,414613118346,,1015457523311,2810428674914,3141618834775,2749461097565,392157737210,332277093601,59880643609,10286506716,35694298297,54953638211,4562509940,50391128271,70485640539,142284533527,-154345031113,5015080079,-7045417507,55181584214,48136166707
만도,N,2017,724440345726,45093328777,128830424065,467469318187,,1985307269136,954050211472,201870279625,,,2709747614862,1058316054611,347084632814,,767627317218,1825943371829,,274030798553,,883804243033,2709747614862,3095560471582,2821634134106,273926337476,346909934990,-72983597514,17980381253,47069672175,-128818071326,-42781095758,-86036975568,-75028640278,183699399474,-170630931201,-16111306203,-3042837930,48136166707,45093328777
만도,N,2018,776918289993,58443922939,128596830519,502674752755,,1937097284765,910018159097,191803162039,,,2714015574758,1037383257762,384679364472,,769887692719,1807270950481,,308322111420,,906744624277,2714015574758,3108352389364,2729391796439,378960592925,283565827010,94174118987,1360710549,31229696147,53987517252,-4037595820,58025113072,40411952404,144097915465,-122991086296,-7756235007,13350594162,45093328777,58443922939
만도,N,2019,877869111041,80946271569,146638968426,535713070204,,1928184211142,885843608825,147095015136,,,2806053322183,856777981834,405561691185,,995344651131,1852122632965,,357273213484,,953930689218,2806053322183,3323374073140,2837548253559,485825819581,340226341173,144922486093,3596994142,18465213604,116014236619,30024319183,85989917436,78026784941,-8337473585,-182449305514,213289127729,22502348630,58443922939,80946271569
BGF리테일,N,2017,525639763626,20481254294,94036303362,52785368687,,705406737674,361958394617,53096117046,,,1231046501300,664673134052,485280974432,,205203209321,869876343373,,25350335306,,361170157927,1231046501300,938656966456,769776723351,168880243105,142167679730,26712563375,2545865418,1756553188,31829735779,7074240759,24755495020,,-20814276674,27382189510,-1724676813,4843236023,15633456959,20481254294
BGF리테일,N,2018,670057644278,33505877282,102811283667,44430617010,,765788326328,426799770219,49272401592,,,1435845970606,746546634133,513296999367,,194983134735,941529768868,,157107748330,,494316201738,1435845970606,5774158186105,4756919130120,1017239055985,822263071936,190268429376,13091310552,7024644666,202458580391,48316305072,154142275319,152209944811,345926371547,-315607710901,-17275210000,13043450646,20481254294,33505877282
BGF리테일,N,2019,722518246616,18909487263,89592755241,45756321734,,1391683999534,461601034324,47050672655,,,2114202246150,934735105832,526295249863,,585873796763,1520608902595,,256384890147,,593593343555,2114202246150,5943404079654,4889095576669,1054308502985,858777497259,195443727712,12032849479,19880540505,198904816778,49136437880,149768378898,148093583943,531212666609,-294433254731,-251375820544,-14596408666,33505877282,18909487263
호텔신라,N,2015,917012935008,299873535323,411250087476,123170127948,,1296536660258,702779318108,29500894711,,,2213549595266,517605266278,274254384910,,849846580756,1367451847034,,88907174898,,846097748232,2213549595266,2782230572027,-2648706688824,133523883203,0,133523883203,14655731186,-30573312232,107097728519,25657162421,81440566098,89876362821,81440566098,-268673911580,210004376455,136510291085,163363244238,299873535323
호텔신라,N,2016,946651826647,314652294352,404496755280,167611778580,,1087540310386,674762082823,47696259289,,,2034192137033,619069716973,304417135045,,636055176889,1255124893862,,486985722564,,779067243171,2034192137033,3155127700659,-3042067882611,113059818048,0,113059818048,23232701121,32056191593,64426519942,23960887219,40465632723,47318201589,40465632723,150943826091,-285421831639,14778759029,299873535323,314652294352
호텔신라,N,2017,998607327343,430673487622,395211134703,136200671678,,1263033877690,657377909228,40434741511,,,2261641205033,792871347282,349846196779,,682036939855,1474908287137,,494651397289,,786732917896,2261641205033,3362980926381,-3263554729284,99426197097,0,99426197097,8809334574,-21707613416,40889552887,18541744404,22347808483,20951455875,256360811376,-254755634628,114416016522,116021193270,314652294352,430673487622
호텔신라,N,2018,1025537172702,211713266580,589115709833,166602699144,,1218661951505,651278349521,39551064561,,,2244199124207,840959994687,418516185591,,539936711659,1380896706346,,571220897254,,,2244199124207,3643940421640,-3441069592113,202870829527,0,202870829527,14366546082,-18015586382,125965583083,-33389663857,92575919226,89855281115,93610266979,-80705306871,-231865181150,-218960221042,430673487622,211713266580
호텔신라,N,2019,1435616025422,437782287587,720945275234,226150919463,,1636080436417,639858067112,45515656851,,,3071696461839,1239023498301,588153652875,,852152397429,2091175895730,,688439045502,,980520566109,3071696461839,4567737437319,-4283309466652,284427970667,0,284427970667,15329728310,-29621075799,187974362532,-53240324040,134734038492,130503929398,364728220280,-83443839042,-55215360231,226069021007,211713266580,437782287587
동국제강,N,2015,1893180741000,265324110000,472930455000,1016447313000,,4751370817000,3576242094000,72282420000,4791793000,,6644551558000,2774428316000,860166542000,,1249572092000,4024000408000,,1087390708000,,2620551150000,6644551558000,4489569246000,4072296605000,417272641000,282981751000,134290890000,30766797000,225129483000,20546127000,5481602000,15064525000,-11776610000,544096124000,514815417000,-961406638000,89011730000,167819207000,265324110000
동국제강,N,2016,1637395183000,428902515000,469724054000,709059538000,,4632316142000,3408602673000,50529384000,1365596000,,6299711325000,2712394769000,801597395000,,916543215000,3628937984000,,1138040289000,,2670773341000,6299711325000,4464952576000,3914917316000,550035260000,339696699000,210338561000,30090360000,152291291000,20956614000,-27925576000,48882190000,44789483000,655891138000,-123241615000,-369071118000,,265324110000,428902515000
동국제강,N,2017,1676374188315,289614607354,636570136018,720315362834,,4516385447571,3361508140265,48966682182,1365596000,,6192759635886,2702759496234,627771022208,,623689284567,3326448780801,,1201195054044,,2866310855085,6192759635886,5423677517624,4935461121419,488216396205,321496807051,166719589154,106800251778,111162997422,82844936310,12576715413,70268220897,209532433083,-46070925447,-11501050145,-81715932204,,428902515150,289614607354
동국제강,N,2018,1815968795440,284300146308,735735630433,722265396604,,3918038998513,3085173891598,46766114920,1365596000,,5743707793953,2913602769050,946126109839,,431579251504,3345182020554,,721091324096,,2398525773399,5743707793953,5364845569584,4967905239003,396940330581,283420997303,113519333278,18544026346,141916491360,-473891374667,-28968408337,-444922966330,-471508643979,483958653592,-65211663439,-424061451199,-5314461046,289614607354,284300146308
동국제강,N,2019,1525735411578,302446613526,639861067041,541655534631,,3808556256522,2905749923194,44437435460,1365596000,,5334291668100,2538039232125,691925447696,,543198833146,3081238065271,,576415686761,,2253053602829,5334291668100,5055408636331,4640171504986,415237131345,281492204930,133744926415,29004237775,139397692724,-126040735444,3956584412,-129997319856,-145472170570,97148166332,-62956684693,-16045014421,18146467218,284300146308,302446613526
아모레퍼시픽,N,2015,1484129301539,486315095609,222559292409,284446897772,,2490554159000,1667831445227,156345621608,316164765631,,3974683460539,519051411002,91143396531,,143137651912,662189062914,,2566354454104,,3312494397625,3974683460539,3757959211854,1040224599215,2717734612639,2030013792927,687720819712,15054258407,1296461597,700907693874,166672654434,534235039440,505208720559,532802137499,-194736874971,-62110321100,275954941428,210360154181,486315095609
아모레퍼시픽,N,2016,1701124608413,402226818065,262619792636,291669285500,,2917525614209,2097720680817,172740848617,234570501614,,4618650222622,708119133721,81196822542,,105365893725,813485027446,,3056613545960,,3805165195176,4618650222622,4270866854669,1142391763566,3128475091103,2367003986344,761471104759,15239489160,926733648,785430518674,191511932129,593918586545,585842600151,571879339477,-562963198470,-93138478170,134059619,486315095609,402226818065
아모레퍼시픽,N,2017,1239768073241,357550718531,239027078084,294105921553,,3546503587648,2343514536827,183685482349,560045219715,,4786271660889,654399862975,84340144718,,105317161180,759717024155,,3278207582628,,4026554636734,4786271660889,3627543045012,1102357883062,2525185161950,2050813808085,474371353865,13207778002,1240629915,446221760171,128452813666,317768946505,330425967093,369037803613,-298326579829,-108997693345,-6389629973,402226818065,357550718531
아모레퍼시픽,N,2018,1074549004391,462301352340,251811762369,274092189742,,3604392050517,2407007722564,198705633142,501437478949,,4678941054908,330367534923,66308696445,,111762829305,442130364228,,3490112254943,,4236810690680,4678941054908,3670704956645,1154975320724,2515729635921,2143454636984,372274998937,12588587984,1865412220,361109193636,86448274485,274660919151,297661175463,500155934542,-307506499272,-88311920935,413119474,357550718531,462301352340
아모레퍼시픽,N,2019,1363248695076,436204549391,274779186160,389253128367,,3586984959833,2381895007867,190143869921,469646137175,,4950233654909,407790973247,70625715616,,167008909379,574799882626,,3728972262678,,4375433772283,4950233654909,3913830165757,1165353568496,2748476597261,2308003987251,440472610010,14048528444,3656813524,467843363522,138546302872,329297060650,320076292283,471437111861,-286604614830,-211125487285,196187305,462301352340,436204549391
HMM,N,2015,1004173000000,118764000000,92259000000,517879000000,,4849924000000,3170421000000,35848000000,45785000000,,5854097000000,3137329000000,649204000000,,2418673000000,5556002000000,,-2088219000000,,298095000000,5854097000000,5509307000000,5614764000000,-105457000000,170693000000,-276150000000,286724000000,330164000000,-679645000000,-594000000,-679051000000,-654528000000,-110191000000,306145000000,-365399000000,-169445000000,293117000000,118764000000
HMM,N,2016,1163466000000,452275000000,113769000000,389550000000,,3276243000000,2243887000000,24399000000,47178000000,,4439709000000,803416000000,561485000000,,2604247000000,3407663000000,,-1509795000000,,1032046000000,4439709000000,4348724000000,5068863000000,-720139000000,159810000000,-879949000000,877294000000,349943000000,-472756000000,167000000,-489940000000,-415435000000,-663973000000,1520221000000,-521223000000,335025000000,118764000000,452275000000
HMM,N,2017,1246284000000,568566000000,107291000000,368727000000,,2163598000000,1336292000000,15331000000,31338000000,,3409882000000,643832000000,475460000000,,1841809000000,2485641000000,,,,924241000000,3409882000000,4925843000000,5197598000000,-271755000000,146350000000,-418105000000,116827000000,336163000000,-1206639000000,749000000,-1207388000000,-1353250000000,-311372000000,-135878000000,573949000000,126699000000,452275000000,568566000000
HMM,N,2018,1423575000000,277333000000,125405000000,532245000000,,2460841000000,1407608000000,13190000000,0,,3884416000000,1085425000000,515396000000,,1733696000000,2819121000000,,-3616767000000,,1065295000000,3884416000000,5052816000000,5506916000000,-454100000000,131858000000,-585958000000,168800000000,206662000000,-801545000000,3630000000,-805175000000,-810501000000,-410426000000,-702887000000,834059000000,0,568566000000,277333000000
HMM,N,2019,1178039000000,413634000000,129819000000,540468000000,,5165459000000,1323445000000,28177000000,0,,6343498000000,1644247000000,606917000000,,3629217000000,5273464000000,,-4563881000000,,1070034000000,6343498000000,5333534000000,5534869000000,-201335000000,127241000000,-328576000000,88297000000,394755000000,-666080000000,-2363000000,-663717000000,-658263000000,337775000000,-256416000000,69485000000,0,277333000000,413634000000
한화에어로스페이스,N,2015,1878428053047,123898556516,493860903812,469739853770,,2124492430660,839540539820,228549959566,,,4002920483707,1311508919255,314240881948,,514574099080,1826083018335,,949610421342,,2176837465372,4002920483707,2465321482698,2090514436415,374807046283,277356401290,-100262857256,10084724153,32046305343,139104908733,18408833580,120696075153,715897809203,-58751731580,191522324043,-76461120307,56309472156,67589084360,123898556516
한화에어로스페이스,N,2016,1679888741286,31870824281,510590920952,514174111413,,2964969161435,870835797361,378966688383,,,4644857902721,1253173283921,329732524034,,1227811873952,2480985157873,,1170529775925,,2163872744848,4644857902721,2628661838472,2131290218790,497371619682,252634487938,79297862412,16010678397,35724050969,299006054091,68608601128,230397452963,2974279476,90710594228,-786834340112,604096013649,-92027732235,123898556516,31870824281
한화에어로스페이스,N,2017,1121047993679,147271027017,348198336555,449811592242,,2672866518145,607361014543,359484022707,,,3793914511824,839648354613,229163423854,,913646710384,1753295064997,,1265222547521,,2040619446827,3793914511824,1913924765645,1623648368680,290276396965,216995771484,-55726468477,19518114380,32161600425,13003578489,34474183215,-21470604726,-98218129501,-121642504130,177251335612,59791371254,115400202736,31870824281,147271027017
한화에어로스페이스,N,2018,1262053255590,236173245789,419000496040,428110308430,,2619033746698,664504682664,373119504894,11775246000,,3881087002288,1079832666353,191872579234,,832281795930,1912114462283,,1347401632670,,1968972540005,3881087002288,1065834898271,987877565903,77957332368,132793150609,-91025893531,16707741486,34073035980,-51114706472,-21294286489,-29820419983,-31445471764,-114754973477,-18070747422,221727939671,88902218772,147271027017,236173245789
한화에어로스페이스,N,2019,1328238954125,196827940821,498814264015,426938113700,,3029241826180,673391486536,468471062877,11775246000,,4357480780305,833438469516,258932974351,,1545690114236,2379128583752,,1357227593963,,1978352196553,4357480780305,1190922914294,1143060016745,47862897549,99507066416,-64196096114,12485549342,38063798700,-10194109657,-37940368311,27746258654,24906327548,91052613386,-416787869960,286389951606,-39345304968,236173245789,196827940821
CSA 코스믹,Y,2015,38457120136,30437933233,1677150723,6224450816,,6214694826,4812692296,60003774,5500000,,44671814962,21198689673,2444834800,,0,21198689673,,-12326770486,,23473125289,44671814962,19997860160,15435973348,4561886812,4068028497,493858315,51618856,460377812,340818474,0,340818474,329885449,2170741458,-1216830620,27809570499,0,1674451896,30437933233
CSA 코스믹,Y,2016,30537615571,4589117657,4078797664,7460836571,,11353458871,6064040762,21479848,5500000,,41891074442,10375440731,4097837621,,0,10375440731,,-17416956882,,31515633711,41891074442,34487397658,21049002338,13438395320,17857147151,-4418751831,327445454,1122758888,-5102486886,0,-5102486886,-5091257166,-6345583857,-19406137361,-102326157,0,30437933233,4589117657
CSA 코스믹,Y,2017,19286204716,1619156876,4268181649,5579404553,,11042555935,6270705409,324151115,5500000,,30328760651,6652149958,2671882082,,0,6652149958,,-26991090627,,23676610693,30328760651,30497697424,21534452390,8963245034,18546303689,-9583058655,160390237,244032634,-9574133745,0,-9574133745,-9584908595,-8638986818,6280774703,-560000000,-2969960781,4589117657,1619156876
CSA 코스믹,Y,2018,26407421510,4283585256,9305487250,12504515482,,10494221956,5606124756,337583439,5500000,,36901643466,10635759621,7651592651,,2668487228,13304246849,,-27264664938,,23597396617,36901643466,62457277219,33988122105,28469155114,28733261111,-264105997,77803846,136617362,-519073698,0,-519073698,-561360926,-5171572679,6788078553,1026600000,2664428380,1619156876,4283585256
CSA 코스믹,Y,2019,15157513487,2991240171,8093868537,3836595786,,12314454288,1574850367,83072259,,,,11016107050,8678796372,,360988588,11377095638,,-34670264488,,16094872137,27471967775,57196966851,30914029001,26282937850,31923614509,-5640676659,47076360,223143828,-7405599550,,-7405599550,-7427010660,-50008879,-345063247,-899516090,-1292345085,4283585256,2991240171
EMW,Y,2015,36612169383,,13881075206,8563461970,,59992562866,50444212591,4536752870,,,96604732249,30929676853,6913763013,,23862711236,54792388089,,-7598543910,,41812344160,96604732249,46644093789,36800933048,9843160741,16302292773,-6459132032,1344774917,3616056765,-9144554592,160212490,-9304767082,-9157183407,4381870206,-1496426597,2983930016,5869373625,3358093969,9227467594
EMW,Y,2016,44549689332,,11679544940,14497453221,,53210718630,43942906100,3585722624,,,97760407962,33094825712,3322645516,,20005707174,53100532886,,-3077913227,,44659875076,97760407962,53682510225,33737631526,19944878699,15576135692,4368743007,2585509448,3893275408,3767839772,-840920844,4608760616,4520630683,2718497294,-4528196914,-2042499829,-3845443630,9227467594,5382023964
EMW,Y,2017,46711036159,5247261704,11495233785,19217261712,,60420201631,45724558211,4220118181,,,107131237790,37660175622,5393107651,,13110293642,50770469264,,,,,107131237790,38939385995,24325398991,14613987004,14553993252,59993752,1164234672,4102579662,326057457,193303123,132754334,3054375188,-3234771530,1235902646,1877174912,-134762260,5382023964,5247261704
EMW,Y,2018,49142952454,6368994468,987835463,19825067669,,30539505128,24989222265,2363265466,,,79682457582,33173064153,3759513929,,8944308562,42117372715,,-26756070860,,37565084867,79682457582,31990860907,13783616649,18207244258,14067888962,4010610654,1180743171,1933996612,-5062080022,3919968258,-8982048280,-11933806505,878313989,3190670687,-2922974243,1121732764,5247261704,6368994468
EMW,Y,2019,22387446235,906658997,1594465998,15654357718,,30671800509,27041054058,1628386587,,,53059246744,10482957803,1324513009,,4586205937,15069163740,,-16560791318,,37990083004,53059246744,22616882859,8190016313,14426866546,12474384915,1861450939,1120441924,1175384997,-68214880,381415778,-449630658,424998137,1893292367,14978567584,-22326617234,-5462335471,6368994468,906658997
MP그룹,Y,2015,12943143044,837943674,1367258176,9670837657,,87259494209,30186018789,5452748562,,,100202637253,45264445108,16646869359,,13426996524,58691441632,,16243472038,,41511195621,100202637253,110334442101,61014787630,49319654471,56578561897,-7258907426,563821130,536985538,-6907988959,-1222302690,-5685686269,-5737850920,-3590796061,-24374984369,17822746365,-10143034065,10980977739,837943674
MP그룹,Y,2016,15049749127,512651408,1732981843,6605984334,,84216511986,29402076591,4103184210,,,99266261113,55190281527,14939826305,,12852775731,68043057258,,3481876864,,31223203855,99266261113,97057713543,51149864206,45907849337,54814575473,-8906726136,268504144,2463797607,-16246548464,-3077257942,-13169290522,-12540075174,-7651308964,-6673983333,14000000000,-325292297,837943674,512651408
MP그룹,Y,2017,9705615738,872656893,1367559396,5454454433,,54430663877,8406010691,1973896636,,,64136279615,46016249040,15990512421,,3659551665,49675800705,,-11920761229,,14460478910,64136279615,81521072948,43615198164,37905874784,48894165413,-10988290629,734231587,4506393469,-15183849064,374567950,-15558417014,-15402638093,-11528010853,29840649363,-17952633025,360005485,512651408,872656893
MP그룹,Y,2018,12069830724,4559837268,1128842198,5438444083,,34090631753,4276440074,574472693,,,46160462477,21378678625,13476596571,,4259078321,25637756946,,-5573461599,,20522705531,46160462477,65652118423,35185996264,30466122159,35026610909,-4560488750,7361936957,787740024,14507008888,5694299013,8812709875,8620116543,-1459985078,24549968837,-19383666634,3706317125,854219525,4559837268
