기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
에이프런티어,Y,2019,81994143686,3696793908,8464658838,4200543087,,19613583300,11996532604,325395,,,101608000000,69187107993,5886883934,,7814410461,77001518454,8800170500,6003673569,,24606208532,101608000000,44565634015,35085347644,9480286371,8609382534,870903837,41359329280,46850762189,-4556101716,-962573565,-3593528151,-3746195784,223392966,-74597918450,65921119932,-8453405552,12150880744,3696793908
엑스큐어,Y,2015,11118549000,3994759000,4186941000,2364573000,,15396345000,843752000,1298464000,,,26514894000,4066621000,3812465000,,277110000,4343731000,3083037000,10071574000,,22171163000,26514894000,16393500000,7541826000,8851674000,8329103000,522571000,82890000,16958000,2639728000,533538000,2106190000,1497704000,-747081000,2058853000,0,1311772000,2682523000,3994759000
엑스큐어,Y,2016,8299485000,1341087000,2380145000,2672109000,,9579347000,650879000,985585000,,,17878832000,3406819000,1861736000,,339789000,3746608000,3083037000,2034427000,,14132224000,17878832000,16337872000,10277130000,6060742000,9159886000,-3099144000,115752000,51027000,-8984967000,-1141977000,-7842990000,-7907088000,-3323546000,-232471000,876679000,-2679338000,3994759000,1341087000
엑스큐어,Y,2017,26402945000,2504889000,612502000,2553359000,,3673475000,610659000,827364000,,,30076420000,2708134000,2534824000,,93957000,2802091000,3683037000,7519464000,,27274329000,30076420000,15108650000,8325973000,6782677000,8655734000,-1873057000,141164000,244674000,5291000000,106641000,5397641000,5485036000,1496341000,-6971196000,6645929000,1171074000,1341087000,2504889000
엑스큐어,Y,2018,20992544000,1587050000,245975000,2559736000,,3334948000,496970000,738892000,,,24327492000,2374808000,2010763000,,,2374808000,3683037000,2291401000,,21952684000,24327492000,13424149000,6671347000,6752802000,8243166000,-1490364000,320068000,1571063000,-2791290000,2128690000,-4919981000,-5297617000,-1427428000,509594000,0,-917834000,2504889000,1587050000
엑스큐어,Y,2019,21537047000,1839924000,501235000,2216518000,,3744590000,629926000,668478000,,,25281637000,1855865000,1336470000,,113938000,1969803000,3683037000,3490136000,,23311834000,25281637000,13258733000,6310704000,6948029000,6463964000,484065000,849524000,15290000,1279289000,-6667000,1285956000,1309594000,530224000,28952000,-305808000,253368000,1587050000,1839924000
엔시트론,Y,2015,16142046029,439459428,6087592721,8795140028,,15602976541,1296259887,4414659124,2665764345,,31745022570,18893004945,5681979544,,486386483,19379391428,6718969000,-8370165543,,12365631142,31745022570,48744687490,43159012601,5585674889,8646227036,-3060552147,983286550,2648563188,-10560069200,1507652641,-12067721841,-12113320379,-630224485,-4553996061,2098250022,-3085970524,3526439871,439459428
엔시트론,Y,2016,20138254812,855611824,3955548741,13947827985,,16403724892,1116210196,3840189520,2549771918,,36541979704,15907962591,4240629500,,6538356296,22446318887,6881457000,-8083533066,,14095660817,36541979704,37207922407,29093259375,8114663032,7246195757,868467275,1234868634,1712123164,380060838,57946767,322114071,149270117,-563208148,-4319925958,5293918600,410784494,439459428,855611824
엔시트론,Y,2017,20909329548,155962944,4325475989,10977473334,,22804326028,1286348884,3213875019,0,,43713655576,14335382809,2918919734,,10694083221,25029466030,8116565500,-15775432133,,18684189546,43713655576,23273767572,20146279355,3127488217,7994968269,-4867480052,976808861,2890399722,-6326920463,1289514555,-7616435018,-7691899067,-5932227634,-10222552640,15462570375,-699648880,855611824,155962944
엔시트론,Y,2018,11479175565,264946622,3014976852,6442537195,,15004254846,1641569585,1748080926,0,,26483430411,8044870822,7872268153,,12454050983,20498921805,10348340100,-36924123384,,5984508606,26483430411,14987896823,13140304063,1847592760,10684136745,-8836543985,2181002788,8962065816,-20469996571,0,-20469996571,-22926433610,-1605872774,-6552274168,8271743004,108983678,155962944,264946622
엔시트론,Y,2019,8014041930,214922351,2309561961,4094424554,,24596249573,10380301826,1776788798,1833502219,,32610291503,7741488049,7481877940,,7635153249,15376641298,13539648000,-46392959503,,17233650205,32610291503,9927737350,9065749177,861988173,6242034460,-5380046287,474329900,3325694970,-9471133773,0,-9471133773,-6772506492,-4665349561,1475456501,3152139947,-50024271,264946622,214922351
엠젠플러스,Y,2015,9208810574,5786741297,1083561996,768369817,,8130238804,1225672080,61934974,,,17339049378,8470404617,748035268,,285958208,8756362825,5251015000,-24233690425,,8582686553,17339049378,12792552512,10310044474,2482508038,4476660927,-1994152889,588648950,371941802,-6323637607,0,-6442392446,-6404036256,-2843564285,-3402609785,11256395777,5004825647,781915650,5786741297
엠젠플러스,Y,2016,6807865065,3826458173,3700000,1242975269,,13904587536,8619472305,64963050,1088779181,,20712452601,10220431030,576489111,,426915253,10647346283,5982717500,-31838225115,,10065106318,20712452601,8534019442,7184740184,1349279258,3550937158,-2201657900,597883605,1320743814,-5397020004,0,-7511084557,-7604534690,-2910402983,-8690932339,9632954742,-1960283124,5786741297,3826458173
엠젠플러스,Y,2017,11226064022,1600563468,524562727,7470167197,,16715246758,10164393485,759011181,540654485,,27941310780,6055118099,5818690099,,469356268,6524474367,7133314500,-33486885554,,21416836413,27941310780,13932663797,11312649811,2620013986,2670170026,-50156040,300546948,708667150,-1659098664,,-1659098664,-1648660439,-6986207604,-4124455854,9005855870,-2225894705,3826458173,1600563468
엠젠플러스,Y,2018,24833462658,15694753237,428597966,5013068192,,21391885475,13012227714,603275216,723701820,,46225348133,25959041910,924908791,,1170254690,27129296600,7285521000,-35611307617,,19096051533,46225348133,9468062650,8336824723,1131237927,4970038534,-3838800607,2256108913,1184583083,-3712442855,,-3712442855,-4533537478,-1223121282,-9023212595,24355026617,14094189769,1600563468,15694753237
엠젠플러스,Y,2019,13003618974,2814900992,21791478,7218515763,,21679927615,10235539726,1019114520,2837955784,,34683546589,5961624672,1216127196,,5530003121,11491627793,8533809500,-53083323065,,23191918796,34683546589,16099696035,11328395833,4771300202,4050390225,720909977,584628317,10137632915,-15245157761,,-15245157761,-17793099978,-4635959213,-6616650879,-1639861895,-12879852245,15694753237,2814900992
와이오엠,Y,2015,11909990842,362550273,1052306172,1390259025,,12455261522,572880645,2713559840,1504519984,,24365252364,8789995093,1682657807,,1786182439,10576177532,36475989477,-21876679378,,13789074832,24365252364,6725464600,3307901678,3417562922,5686287622,-2268724700,88920787,486537933,-6149737237,16626731,-6870837613,-6753577989,-2785103937,-5659122498,8685753739,241527304,119857967,362550273
와이오엠,Y,2016,12185872816,319534769,513813115,3826929971,,2557144675,1619104565,11000,,,14743017491,5374362161,1231737785,,19804360,5394166521,43077691980,-33051851625,,9348850970,14743017491,6757985360,6029184292,728801068,347239466,381561602,4243367,38207155,470735871,-207787095,-11262768359,-11175172247,1283157057,1894861177,148109395,-43015504,362550273,319534769
와이오엠,Y,2017,10669973892,2337944335,1185720102,6157577457,,3504416691,2930868352,0,,,14174390583,4799615172,3204856323,,15130420,4814745592,5781767000,-35111075619,,9359644991,14174390583,30183891032,27361199552,2822691480,1578410090,1244281390,13030728,141540861,772149643,566056086,-2761761014,-2807354215,-448289968,2944138785,-294115414,2201733403,319534769,2337944335
와이오엠,Y,2018,17700061574,517894718,996598189,4955510626,,21099667262,15002345548,129026990,,,38799728836,32424026683,2974953109,,109321160,32533347843,5781767000,-3093263998,,6266380993,38799728836,30702210086,27986338243,2715871843,2440610029,275261814,1217938870,4783412016,-3445850102,-388618575,-3057231527,-3093263998,1866286771,-27320460668,23634124280,-1820049617,2337944335,517894718
와이오엠,Y,2019,18969824263,5814969719,1563416926,6684621175,,19017747507,13557502991,129026990,,,37987571770,21330856438,2150367912,,2715450622,24046307060,7416623000,-28480245420,,13941264710,37987571770,58051573044,54303177355,3748395689,4913093935,-1164698246,10256030931,19244978924,-25566738286,625196229,-25326879943,-25386981422,-15900773006,4700001326,16497846681,5297075001,517894718,5814969719
유아이디,Y,2015,21184558587,357328653,315558283,2112051710,,48835657443,43923357842,414000000,1236923645,,70020216030,21369168332,1967350524,,41600000,21410768332,5943896000,34203455760,,48609447698,70020216030,21364935547,18451370653,2913564894,4597387746,-1683822852,357860501,759308087,-2927783748,1955353,-2929739101,-2929739101,3045115942,-5448881046,1136846795,-1266575863,1623904516,357328653
유아이디,Y,2016,20154700815,244774480,204726243,1366005150,,40541100310,34514217819,305415000,3581714178,,60695801125,16836098403,780209558,,110000000,16946098403,5943896000,29343710784,,43749702722,60695801125,19242853742,15821094569,3421759173,4205389339,-783630166,330548852,521420763,-4381255493,478489483,-4859744976,-4859744976,2438856616,666349319,-3217900000,-112554173,357328653,244774480
유아이디,Y,2017,19841102756,260070386,196847939,666766867,,34428030894,28797220113,305415000,3450710398,,54269133650,18461975278,14389694310,,110000000,18571975278,5943896000,20692778103,,35697158372,54269133650,8921890616,9814114843,-892224227,3894671801,-4786896028,408669926,708756745,-8799281585,-148348904,-8650932681,-8650932681,-1762701649,-679877598,2458400000,15295906,244774480,260070386
유아이디,Y,2018,11365046341,61115332,158716281,343843167,,29301463093,23157314733,167000000,3847271026,,40666509434,12157449726,156972368,,110000000,12267449726,5943896000,13418308935,,28399059708,40666509434,4885846719,5606869492,-721022773,3432539625,-4153562398,529176439,900050641,-7126120264,148348904,-7274469168,-7274469168,-2256969736,8797835645,-6740000000,-198955054,260070386,61115332
유아이디,Y,2019,4025753012,487269374,1239164687,1680559613,,26445742340,11933039213,216608334,3753790529,,30471495352,14638661472,14584515344,,570845101,15209506573,5943896000,281238006,,15261988779,30471495352,20455963847,19227681233,1228282614,3326969870,-2098687256,107448472,801135635,-13385962911,0,-13385962911,-13137070929,-4062484851,3274252261,1214385264,426154042,61115332,487269374
유양디앤유,Y,2015,64105122338,6279093540,25259866331,28862034119,,35773417000,22245193205,5746415156,,,99878539338,52187683979,12139669252,,6070795823,58258479802,18686170000,9508629160,,41620059536,99878539338,127936000000,116096000000,11840171522,7682836959,4157334563,173833310,2496413194,1787251507,202230239,1585021268,1151458462,14643822128,-2766630677,-10612066961,1265124490,4993458577,6279093540
유양디앤유,Y,2016,69280562100,13429232618,18740950512,31575887250,,35553822928,23208091538,4996283554,,,104834000000,39575290127,10808148887,,3483728888,43059019015,23072134500,4345808844,,61775366013,104834000000,97923870458,94305198364,3618672094,8478496545,-4859824451,141490842,1675806478,-5989553030,-829928150,-5159624880,-5170285272,2529202428,-15267945974,19961870827,7223127281,6279093540,13429232618
유양디앤유,Y,2017,74706614238,23351448883,18539097104,31634456052,,129979000000,22700703344,4398431007,,,204685000000,62196661429,62178219327,,13460104084,75656765513,26166077500,8389565955,,129029000000,204685000000,112119000000,107500000000,4619323114,8138485275,-3519162161,287663266,3150510269,4165350334,291566602,3873783732,44235659979,-4700438760,-25064065989,39693074401,9928569652,13429232618,23351448883
유양디앤유,Y,2018,75512533790,33558771781,15623679200,16704075053,,118639000000,23386485474,1937155511,,,194152000000,76906209195,73695681894,,9795024255,86701233450,28275801000,-20577363509,,107450000000,194152000000,91081443405,97312362774,-6230919369,12095976897,-18326896266,4621105792,13478987124,-31622111457,-1649762620,-29972348837,-42015795166,-2547513904,-29553849563,42338314172,10236950705,23351448883,33558771781
유양디앤유,Y,2019,68193733612,13550589238,21059230251,27351850706,,138495000000,22937466803,2298104210,,,206689000000,80319827847,78550309310,,10851861528,91171689375,29097100500,-29201428995,,115517000000,206689000000,108289000000,102732000000,5556785155,10642489001,-5085703846,5651673641,7406952121,-9116455002,384971296,-9501426298,-1906746539,-15376786905,-10079443798,5527004151,-19929226552,33558771781,13550589238
유테크,Y,2015,30086675074,9833821945,3414599063,7613601335,,37477244848,35660317216,184197185,,,67563919922,10835530399,3222229924,,20025289665,30860820064,2540150000,19192470482,,36703099858,67563919922,43867257129,36787265766,7079991363,3923089200,3156902163,2119530208,2986140149,2672791995,613065777,2059726218,1939145038,12635155471,-11384951870,5273267959,6523471560,3306745846,9833821945
유테크,Y,2016,25733817097,3039780010,1381203831,15679230917,,35889714224,30523763346,173226986,,,61623531321,9410509987,2677671496,,25374779260,34785289247,5080300000,8098329912,,26838242074,61623531321,25956898021,30922076728,-4965178707,3499169692,-8464348399,1514047406,1553169102,-11785988543,378412738,-11407575805,-11161230899,-12314504977,-3315125574,8746951024,-6882679527,9833821945,3039780010
유테크,Y,2017,16179349822,1771768424,290035096,11152153162,,35030423757,25749120273,118607786,,,51209773579,26901447160,1692613021,,12681715223,39583162383,5527234500,-13080275553,,11626611196,51209773579,20919273424,19368752268,1550521156,9416255098,-7865733942,539207405,4461332103,-20741794504,260225206,-21002019710,-20989472682,2025592302,-13104479773,9971387024,-1107500447,3039780010,1771768424
유테크,Y,2018,6712326302,1876417885,1309110482,2664968741,,32893117461,16116737426,66585585,6808103950,,39605443763,15739764485,1589314066,,6448637503,22188401988,8692241500,-34032032435,,17417041775,39605443763,18746184830,16892563102,1853621728,7079239009,-5225617281,940516040,2616768792,-18448326026,6262689,-18442063337,-18424645451,659967533,-8189962295,7634371181,104376419,1771768424,1876417885
유테크,Y,2019,26819041893,2287356248,4231461241,4525498573,,11064230966,4363202958,24197051,,,37883272859,15588096095,1440128648,,1843819133,17431915228,12284385500,-40984980476,,20451357631,37883272859,15945745895,16246881674,-301135779,3925152834,-4226288613,1585285961,2747240134,-6987803098,15399248,-6972403850,-6917806517,-8277831784,6454779481,2233990666,410938363,1876417885,2287356248
이엠앤아이,Y,2015,43133173532,1320597246,1602206131,35039795320,,42560455102,8260561852,2836467921,,,85693628634,27710571578,6188117229,,6068730716,33779302294,9688003500,12925811410,,51914326340,85693628634,72421824813,-54383320806,18038504007,7832737863,4330781948,3627895706,2100633807,5958259598,890471555,5067788043,3255696944,10272011212,-19257764927,7461100000,-1518673966,2839271212,1320597246
이엠앤아이,Y,2016,60648059470,1035324888,952114910,49060608058,,42134845040,7854556184,2722130085,,,102783000000,36982166195,11574513536,,6235125483,43217291678,10504661500,16294863965,,59565612832,102783000000,79807063217,-63562693544,16244369673,7992552000,2752882514,4492030441,3950066677,3706172071,327504504,3378667567,3651245897,-5375051626,-4264070745,9353200000,-285272358,1320597246,1035324888
이엠앤아이,Y,2017,48493178058,1596857366,1647789667,31090151812,,27999433458,7178458542,912207669,,,76492611516,41124733127,6436798701,,2200321679,43325054806,10636518000,-10241116919,,33167556710,76492611516,69659102950,59061696286,10597406664,6885332040,944112120,2379810682,7452466595,-26136257345,599550906,-26735808251,-27395961918,7358458499,-12463716103,5670189136,561532478,1035324888,1596857366
이엠앤아이,Y,2018,4212115750,61515230,4843699,854590935,,9667063869,4921443853,0,,,13879179619,47519037211,5084756667,,85205545,47604242756,12352364500,-80624574866,,-33725063137,13879179619,431454980,170156341,261298639,237404530,-158946936,5231692,1254628,-16916385846,0,-69866099558,-70892618267,2884687681,5228540285,-9648541768,-1535342136,1596857366,61515230
이엠앤아이,Y,2019,5488300892,129153219,4843699,1197415519,,3745297101,48376846,0,,,9233597993,4110736464,803820811,,25399635,4136136099,8712258000,-50433378571,,5097461894,9233597993,1236681480,1175421599,61259881,2467138258,-2586140479,9099289,516732950,29982987418,0,29969603469,30191196295,-2822215613,760294546,2129582941,67637989,61515230,129153219
이큐셀,Y,2015,35337394860,6796874696,1409425804,6736214170,,18187609500,10232678259,6348138277,,,53525004360,20881014483,7375615539,,628373573,21509388056,3608996500,18293658554,,32015616304,53525004360,55853400328,40534831149,15318569179,7963279043,7355290136,136323557,432916218,7361185097,987850768,6373334329,6373334329,-3111661582,-1941434974,7149399845,2081677792,4715196904,6796874696
이큐셀,Y,2016,35673649404,4570231846,2522242917,2674672800,,21010646290,10188056467,6384772215,,,56684295694,12135671781,5698611619,,11693618080,23829289861,5669428000,19099696909,,32855005833,56684295694,66644574783,56827373351,9817201432,9347479999,469721433,72610233,341062441,288234851,-517803504,806038355,806038355,2008318643,-8020158506,3782566102,-2226642850,6796874696,4570231846
이큐셀,Y,2017,39251547031,6724258209,1303493287,25930032501,,28032143432,10308834588,5552548108,,,67283690463,21416588343,10469209673,,7741425422,29158013765,5803895500,20882445498,,38125676698,67283690463,60418823572,47984356874,12434466698,10190536901,2243929797,51533591,348165632,642286414,-1140462175,1782748589,1782748589,-1021440844,-5333991255,8536586156,2154026363,4570231846,6724258209
이큐셀,Y,2018,49150906408,11869091202,15637031929,18855856224,,27971075758,5698482846,4660011177,,,77121982166,37067929076,21148681031,,1384592471,38452521547,5877533000,20313304790,,38669460619,77121982166,112168000000,96396441985,15771898519,10478136440,5293762079,651106313,595097325,7204693907,1385297121,5819396786,5819396786,6840340704,-108310552,-1581796308,5144832993,6724258209,11869091202
이큐셀,Y,2019,39743976238,6919305851,4909937766,24690758780,,36709392860,5872694240,1952184998,,,76453369098,55268196723,12772701006,,2338407260,57606603983,15068102000,-19255881195,,18846765115,76453369098,92640985325,110661000000,-18019803905,11057493804,-29077297709,3134919914,3751978351,-37856483484,-1712702501,-39569185985,-39569185985,-17344242349,-26756743507,39141828827,-4949785351,11869091202,6919305851
일야,Y,2015,13122661382,6028563340,930204758,3014948310,,24399309224,22247700344,938787500,60710053,,37521970606,8177786658,5452406361,,4658169641,12835956299,4890000000,12782514802,,24686014307,37521970606,65600443196,56557322270,9043120926,5381086075,3662034851,170999039,181513305,2060082864,-783814284,2843897148,2577610008,3009289031,-3143619309,213388655,81103741,5947459599,6028563340
일야,Y,2016,12615706658,3825088641,1088330981,3488204209,,28002545041,26620361009,542750000,58255911,,40618251699,11270164999,8599790252,,3605173533,14875338532,4890000000,14110673302,,25742913167,40618251699,73896030890,65296225934,8599804956,6016304502,2583500454,236294844,167329892,1470967119,-607919805,2078886924,2126098860,7024067113,-7620353018,-1608588694,-2203474699,6028563340,3825088641
일야,Y,2017,9374850062,2995077953,1776539010,3349917937,,23592931564,21928546731,531750000,93313330,,32967781626,9518009732,9480974294,,2542265186,12060274918,4890000000,8690247809,,20907506708,32967781626,42797946638,40738469843,2059476795,5165710751,-3106233956,136855900,278288107,-4565014949,-217777939,-4782792888,-4835406459,-6708378800,3432254283,2455008399,-830010688,3825088641,2995077953
일야,Y,2018,13179927478,631285303,6630962333,4795679842,,21688801722,21102896822,527750000,93313330,,34868729200,17765250678,13291780678,,3221072590,20986323268,7950000000,-2939097452,,13882405932,34868729200,28762212883,27901138410,861074473,5067399905,-4206325432,132254734,4710287243,-11412956289,212509089,-11625465378,-11765652776,-7870809645,-2362821790,7868788815,-2363792650,2995077953,631285303
일야,Y,2019,12328558443,1159649192,4349653471,5693340300,,23084304791,19205620696,825283337,93313330,,35412863234,19250259025,14598574625,,5603599562,24853858587,7950000000,-6355694810,,10559004647,35412863234,27781083073,27870226157,-89143084,4282354058,-4371497142,146332676,658134856,-3281145441,135451917,-3416597358,-3323401285,5300582771,-7185286286,2413067404,528363889,631285303,1159649192
제낙스,Y,2015,4801731539,189878478,1273299817,2620331785,,58046264067,12932126723,30598326192,,,62847995606,24314106681,185662741,,2126269869,26440376550,44232104430,-22478109351,,36407619056,62847995606,11164914326,9097652287,2067262039,1656726871,410535168,39682781,1620154219,-1812708623,0,-1812708623,-1812708623,389214837,-2379937432,1816845515,-173877080,363591513,189878478
제낙스,Y,2016,3776250986,191293292,901782991,2429858840,,61418951249,12232511949,35257358400,,,65195202235,17449641681,99577250,,8679089697,26128731378,44232104430,-28519077490,,39066470857,65195202235,6093916659,7455230447,-1361313788,1928006715,-3289320503,90080847,1425161896,-6040968139,0,-6040968139,-6040968139,-3512739192,-7232424320,10746898136,1734624,189878478,191293292
제낙스,Y,2017,11026573608,1417214809,871481765,2396770292,,69104319912,11733269522,44313207104,,,80130893520,13783419919,11826435663,,7036266221,20819686140,72032104430,-33181421895,,59311207380,80130893520,6211177643,7477004320,-1265826677,2238175311,-3504001988,558253711,1325950129,-5743647537,-1081303132,-4662344405,-4662344405,-3603984527,-6231364789,11061270833,1225921517,191293292,1417214809
제낙스,Y,2018,3576027809,280649250,683215981,2236520337,,32679194711,7892364466,8773690621,3179932446,,36255222520,13393214279,37295695,,5222727362,18615941641,72032104430,-77764334645,,17639280879,36255222520,5172001450,5803159582,-631158132,6724858315,-7356016447,14582947,1393767561,-9676267237,-473546260,-9202720977,-9202720977,-6778994173,3092409952,2550018662,-1136565559,1417214809,280649250
제낙스,Y,2019,4322440894,2068373587,713911178,950480079,,25852825931,10170300811,7291704981,,,30175266825,21728588863,10311565,,1554723766,23283312629,72032104430,-91612131970,,6891954196,30175266825,3600677397,4263624529,-662947132,6196779352,-6859726484,215787885,2185501440,-13847797325,0,-13847797325,-11654567585,-4301281446,2258141304,3830864479,1787724337,280649250,2068373587
제이웨이,Y,2015,3512601014,2342617702,0,779767541,,4800660911,1076418882,1719673047,,,8313261925,1108721646,0,,101298996,1210020642,4645875000,-16064894182,,7103241283,8313261925,9416571445,7011608290,2404963155,1571230658,833732497,24211894,0,287795142,0,287795142,283281099,2774618880,-2039467674,1290308500,2025459706,317157996,2342617702
제이웨이,Y,2016,5799110897,4991483439,17600000,365685894,,5377694322,595946148,1213441164,,,11176805219,1169544216,0,,41046286,1210590502,5350055000,-16983442652,,9966214717,11176805219,8021631261,6649881750,1371749511,2126647841,-754898330,20829543,0,-812875658,0,-812875658,-918548470,1490411028,-2626397851,3784852560,2648865737,2342617702,4991483439
제이웨이,Y,2017,3608583136,2339607851,414953656,854021629,,4206058613,361923909,1141459730,,,7814641749,945550194,904134220,,112493778,1058043972,5532105000,-21286418089,,6650928782,7708972754,6304536228,6026041930,278494298,2494197462,-2215703164,28511998,364882,-4293577271,0,-4293577271,-4302975437,-1312182695,-2327382395,987689502,-2651875588,4991483439,2339607851
제이웨이,Y,2018,4430498662,1393871645,,1003107479,,9365509720,129983478,1104372387,,,13796008382,2652489541,,,106470968,2758960509,7937105000,-24010527575,,11037047873,13796008382,4712513407,4577735480,134777927,2182861628,-2048083701,176180778,271504029,-2786879162,,-2786879162,-2724109486,-1532318692,-8523646091,9110228577,-945736206,2339607851,1393871645
제이웨이,Y,2019,7732233333,2103477646,,471391977,,6306730144,192444888,843816552,,,14038963477,782996798,,,69574839,852571637,10307105000,-27350850772,,13186391840,14038963477,4742538958,4301585605,440953353,1905679367,-1464726014,467805042,352936535,-3304974893,,-3304974893,-3340323197,434395561,-3112142968,3387353408,709606001,1393871645,2103477646
조이맥스,Y,2015,20441383461,4687167834,,1110448812,,58619458383,3636676185,1375130106,3732302291,,79060841844,4869621370,,,450115088,5319736458,4252617000,26668003541,,73741105386,79060841844,8608945287,17852709670,-9243764383,0,-9243764383,1217644509,3381207393,-10296869768,1204284061,-11501153829,-11214240254,-4494827832,-4265429755,20000000,-8740257587,13351702159,4687167834
조이맥스,Y,2016,22566540190,4685251889,,1157684865,,57135284865,3360904093,1037676463,3691241891,,79701825055,2851630010,,,323935309,3175565319,4252617000,29544586866,,76526259736,79701825055,9009404820,7180505551,1828899269,0,1828899269,1191833988,115348929,2844114705,-32468620,2876583325,2905382606,-56596079,-127625065,0,-184221144,4687167834,4685251889
조이맥스,Y,2017,18082872348,7785255682,,1187711796,,52265740283,3210910014,870148176,3650181491,,70348612631,2686716857,895926904,,337691674,3024408531,4252617000,20853397251,,67324204100,70348612631,11750904343,11452376819,298527524,0,298527524,255720486,2699190089,-8558545765,132643850,-8691189615,-9179102890,771415679,2843061156,0,3614476835,4685251889,7785255682
조이맥스,Y,2018,16503948337,6510125911,,1281634467,,16700349969,3198933252,898576150,,,33204298306,2419148250,1064891646,,136336470,2555484720,4252617000,-16657577602,,30648813586,33204298306,11111658179,16071789873,-4960131694,0,-4960131694,472530093,50948095,-37163884944,347089909,-37510974853,-37522639168,-7324362080,5266294399,591890000,-1466177681,7785255682,6510125911
조이맥스,Y,2019,8699165158,4643352695,,1401102222,,10387709654,3539864236,1334740630,,,19086874812,2975882700,1510610950,,143445119,3119327819,4252617000,-31259913492,,15967546993,19086874812,8996643036,16214258200,-7217615164,0,-7217615164,407829352,62687263,-14613670618,-11334728,-14602335890,-14655058594,-6675563848,4747143327,0,-1928420521,6510125911,4643352695
지스마트글로벌,Y,2015,42466475847,8155011105,7108177577,15398302763,,45738686993,1110569479,15212204026,,,88205162840,23571188537,2838665483,,501787174,24072975711,9086248500,11414042763,,64132187129,88205162840,47132850325,30376445366,8050137388,0,8050137388,778142896,1628529030,7416097520,2792387931,10208485451,10307419344,-1682784446,-35957582745,43596210130,5958429949,2196581156,8155011105
지스마트글로벌,Y,2016,45796093437,5760396010,5375190566,30037497063,,69241806698,1011283391,12849898612,,,115038000000,23310192604,5376995915,,4431379828,27741572432,9889238000,24722457593,,87296327703,115038000000,90159753469,58643909426,19214355663,0,19214355663,1322257524,996601839,16969202968,3667635640,13301567328,13308651067,-9936570920,-1321654929,8811334360,-2394615095,8155011105,5760396010
지스마트글로벌,Y,2017,62250740505,2588309515,1682073285,52667721140,,107493000000,870988378,12240904144,,,169744000000,41961992706,19267373529,,16597778930,58559771636,10323328500,38692864577,,111184000000,169744000000,96155430882,58076484222,38078946660,16730243423,21348703237,2220118853,1845332664,18362023026,4396114101,13965908925,11808696961,-24433216244,-2533400871,23799480554,-3167136561,5760396010,2588309515
지스마트글로벌,Y,2018,65945295243,5055359483,10581705339,44371561476,,87598494803,6134363905,19429841917,,,153544000000,21980138966,5239400254,,21189819332,43169958298,43586226000,23125257994,,110374000000,153544000000,31560874017,20259689724,11301184293,20356403686,-9055219393,2869672979,2569457275,-12923087440,774570638,-13697658078,-12897856259,496867539,-7634496214,9605013412,2467384737,2588309515,5055359483
지스마트글로벌,Y,2019,23640591324,901631583,2826049728,18698060991,,71919692103,28869568579,7112187355,,,95560283427,28405951750,10957767350,,19789523286,48195475036,56696974500,-57748210501,,47364808391,95560283427,12350188395,16990483132,-4640294737,58973026741,-63613321478,2295500286,2767167470,-81559140240,-521606553,-81037533687,-83183139586,3247272944,-27719738910,20318917097,-4153548869,5055359483,901631583
지와이커머스,Y,2015,44583595747,16946117119,1164642091,22756498055,,15606166713,2929268213,1056731987,,,60189762460,9224099104,452760122,,95350086,9319449190,5166661000,11865598823,,50870313270,60189762460,39202426263,31643558563,7558867700,6549468277,1009399423,686152682,1867462104,-512135605,14439682,-526575287,-526575287,4355304922,2397036663,1310692096,8063033754,8883083365,16946117119
지와이커머스,Y,2016,64871441461,6084425399,1032738253,55169950407,,22556294668,2956487094,1015419819,,,87427736129,7622749039,759997773,,129345094,7752094133,9637264500,12513499893,,79675641996,87427736129,37960953563,27962731449,9998222114,8758663095,1239559019,719393740,506133101,710384300,62483230,647901070,647901070,-28970661038,-8034758334,26140737987,-10861691720,16946117119,6084425399
지와이커머스,Y,2017,63382623678,6477030123,1454907991,54669471949,,25440239699,2772996235,608310318,,,88822863377,5034875145,613654073,,1265506134,6300381279,9951895500,12521327648,,82522482098,88822863377,25220002345,15142097329,10077905016,9774710961,303194055,1544537681,577356425,154632564,146804809,7827755,-322093588,11241595229,-12919064509,2081046716,392604724,6084425399,6477030123
지와이커머스,Y,2018,17689263397,884146846,,15991096785,,9591784114,6308008230,697984981,,,27281047511,9739135369,691188136,,14638090407,24377225776,10278504500,-69411165414,,2903821735,27281047511,13449111972,6736555686,6712556286,11249449273,-4536892987,1637326012,549277372,-63740422833,-1628550072,-65368972905,-65070574366,13841594140,-26235241786,6834995098,-5564492556,6448639402,884146846
